DATE: 19/11/2022,  TIME: 0:0:0, VMC:21.82%, HUMIDITY: 82.70%,  TEMP: 16.10°C
DATE: 19/11/2022,  TIME: 7:54:41, VMC:15.36%, HUMIDITY: 91.60%,  TEMP: 16.10°C
DATE: 19/11/2022,  TIME: 7:54:44, VMC:16.27%, HUMIDITY: 91.40%,  TEMP: 16.10°C
DATE: 19/11/2022,  TIME: 7:54:47, VMC:15.36%, HUMIDITY: 91.50%,  TEMP: 16.10°C
DATE: 19/11/2022,  TIME: 7:54:50, VMC:15.36%, HUMIDITY: 91.90%,  TEMP: 16.00°C
DATE: 19/11/2022,  TIME: 7:54:53, VMC:16.35%, HUMIDITY: 91.70%,  TEMP: 16.00°C
DATE: 19/11/2022,  TIME: 7:54:55, VMC:16.27%, HUMIDITY: 91.70%,  TEMP: 16.00°C
DATE: 19/11/2022,  TIME: 7:54:58, VMC:16.27%, HUMIDITY: 91.80%,  TEMP: 16.00°C
DATE: 19/11/2022,  TIME: 7:55:1, VMC:16.27%, HUMIDITY: 91.80%,  TEMP: 15.90°C
DATE: 19/11/2022,  TIME: 7:55:4, VMC:16.27%, HUMIDITY: 91.90%,  TEMP: 15.90°C
DATE: 19/11/2022,  TIME: 7:55:7, VMC:15.44%, HUMIDITY: 92.00%,  TEMP: 15.90°C
DATE: 19/11/2022,  TIME: 7:55:10, VMC:15.44%, HUMIDITY: 91.90%,  TEMP: 16.00°C
DATE: 19/11/2022,  TIME: 7:55:12, VMC:15.44%, HUMIDITY: 92.10%,  TEMP: 16.00°C
DATE: 19/11/2022,  TIME: 7:55:15, VMC:16.27%, HUMIDITY: 92.10%,  TEMP: 16.00°C
DATE: 19/11/2022,  TIME: 7:55:18, VMC:16.27%, HUMIDITY: 92.20%,  TEMP: 15.90°C
DATE: 19/11/2022,  TIME: 7:55:21, VMC:15.36%, HUMIDITY: 92.00%,  TEMP: 15.90°C
DATE: 19/11/2022,  TIME: 7:55:24, VMC:16.35%, HUMIDITY: 92.10%,  TEMP: 15.90°C
DATE: 19/11/2022,  TIME: 7:55:27, VMC:15.44%, HUMIDITY: 92.10%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 7:55:29, VMC:16.35%, HUMIDITY: 92.00%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 7:55:32, VMC:16.20%, HUMIDITY: 92.10%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 7:55:35, VMC:16.27%, HUMIDITY: 92.20%,  TEMP: 15.90°C
DATE: 19/11/2022,  TIME: 7:55:38, VMC:15.44%, HUMIDITY: 92.20%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 7:55:41, VMC:16.27%, HUMIDITY: 92.30%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 7:55:44, VMC:15.36%, HUMIDITY: 92.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:55:47, VMC:17.34%, HUMIDITY: 92.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:55:49, VMC:16.27%, HUMIDITY: 92.30%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 7:55:52, VMC:16.27%, HUMIDITY: 92.30%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:55:55, VMC:16.27%, HUMIDITY: 92.30%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:55:58, VMC:16.27%, HUMIDITY: 92.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:1, VMC:16.20%, HUMIDITY: 92.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:4, VMC:16.35%, HUMIDITY: 92.50%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 7:56:6, VMC:15.97%, HUMIDITY: 92.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:9, VMC:16.27%, HUMIDITY: 92.60%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 7:56:12, VMC:15.44%, HUMIDITY: 92.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:15, VMC:16.27%, HUMIDITY: 92.60%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:18, VMC:16.35%, HUMIDITY: 92.60%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:21, VMC:16.35%, HUMIDITY: 92.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:23, VMC:16.27%, HUMIDITY: 92.60%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:26, VMC:16.27%, HUMIDITY: 92.60%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:29, VMC:16.20%, HUMIDITY: 92.80%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 7:56:32, VMC:16.27%, HUMIDITY: 92.70%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 7:56:35, VMC:16.35%, HUMIDITY: 92.80%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:38, VMC:15.97%, HUMIDITY: 92.70%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:56:40, VMC:16.27%, HUMIDITY: 92.90%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:56:43, VMC:16.27%, HUMIDITY: 92.70%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 7:56:46, VMC:16.35%, HUMIDITY: 92.70%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:56:49, VMC:17.41%, HUMIDITY: 92.80%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:56:52, VMC:15.44%, HUMIDITY: 93.00%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:56:55, VMC:16.35%, HUMIDITY: 92.70%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:56:57, VMC:15.97%, HUMIDITY: 92.80%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:0, VMC:16.27%, HUMIDITY: 92.90%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:3, VMC:15.44%, HUMIDITY: 93.00%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:6, VMC:16.35%, HUMIDITY: 93.10%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:9, VMC:16.27%, HUMIDITY: 92.90%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:12, VMC:15.51%, HUMIDITY: 92.90%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:15, VMC:16.27%, HUMIDITY: 92.90%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:17, VMC:15.44%, HUMIDITY: 93.00%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:20, VMC:16.27%, HUMIDITY: 93.20%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:23, VMC:15.44%, HUMIDITY: 93.10%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:57:26, VMC:16.35%, HUMIDITY: 93.10%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:57:29, VMC:16.35%, HUMIDITY: 93.10%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:32, VMC:16.27%, HUMIDITY: 93.20%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:34, VMC:15.29%, HUMIDITY: 93.10%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:57:37, VMC:16.27%, HUMIDITY: 93.20%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:57:40, VMC:16.27%, HUMIDITY: 93.20%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:57:43, VMC:15.44%, HUMIDITY: 93.00%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:57:46, VMC:16.35%, HUMIDITY: 93.20%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:57:49, VMC:15.44%, HUMIDITY: 93.20%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:57:51, VMC:16.27%, HUMIDITY: 93.10%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:57:54, VMC:15.44%, HUMIDITY: 93.20%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:57:57, VMC:16.27%, HUMIDITY: 93.30%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:0, VMC:16.27%, HUMIDITY: 93.20%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:58:3, VMC:16.35%, HUMIDITY: 93.30%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:58:6, VMC:17.34%, HUMIDITY: 93.30%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 7:58:8, VMC:15.51%, HUMIDITY: 93.20%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:11, VMC:15.44%, HUMIDITY: 93.20%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:14, VMC:16.43%, HUMIDITY: 93.20%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:17, VMC:15.51%, HUMIDITY: 93.30%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:20, VMC:16.43%, HUMIDITY: 93.30%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:23, VMC:16.27%, HUMIDITY: 93.20%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:26, VMC:16.27%, HUMIDITY: 93.20%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:28, VMC:16.27%, HUMIDITY: 93.20%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:31, VMC:16.12%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:34, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:37, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:40, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:43, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:45, VMC:16.43%, HUMIDITY: 93.30%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:48, VMC:16.43%, HUMIDITY: 93.30%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:51, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:54, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:58:57, VMC:16.35%, HUMIDITY: 93.30%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:0, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:2, VMC:15.36%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:5, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:8, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:11, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:14, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:17, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.40°C
DATE: 19/11/2022,  TIME: 7:59:19, VMC:16.43%, HUMIDITY: 93.30%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:22, VMC:16.50%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:25, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:28, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:31, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:34, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:36, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:39, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:42, VMC:15.44%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:45, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:48, VMC:16.35%, HUMIDITY: 93.30%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:51, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:54, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:56, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 7:59:59, VMC:16.35%, HUMIDITY: 93.60%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:2, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:5, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:8, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:11, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:13, VMC:16.43%, HUMIDITY: 93.30%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:16, VMC:16.43%, HUMIDITY: 93.30%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:19, VMC:17.41%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:0:22, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:0:25, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:28, VMC:16.35%, HUMIDITY: 93.60%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:30, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:33, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:36, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:39, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:0:42, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:45, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:0:47, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:0:50, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:53, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:56, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:0:59, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:1:2, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:1:5, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:1:7, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:1:10, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:13, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:16, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:19, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:22, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:24, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:27, VMC:16.50%, HUMIDITY: 93.40%,  TEMP: 15.50°C
DATE: 19/11/2022,  TIME: 8:1:30, VMC:16.43%, HUMIDITY: 93.70%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:33, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:36, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:39, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:41, VMC:16.43%, HUMIDITY: 93.80%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:44, VMC:15.59%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:47, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:50, VMC:16.27%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:53, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:56, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:1:58, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:2:1, VMC:15.59%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:4, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:7, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:10, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:13, VMC:16.43%, HUMIDITY: 93.70%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:16, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:18, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:21, VMC:15.51%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:24, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:27, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:30, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:2:33, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:2:35, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:38, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:41, VMC:16.43%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:44, VMC:16.43%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:2:47, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:50, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:2:52, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:2:55, VMC:16.35%, HUMIDITY: 93.60%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:2:58, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:3:1, VMC:16.35%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:3:4, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:7, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:9, VMC:15.51%, HUMIDITY: 93.60%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:12, VMC:16.35%, HUMIDITY: 93.60%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:15, VMC:15.44%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:18, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:21, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:24, VMC:15.44%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:26, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:29, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:32, VMC:16.35%, HUMIDITY: 93.30%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:35, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:38, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:41, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:44, VMC:16.35%, HUMIDITY: 93.30%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:3:46, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:49, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:52, VMC:16.27%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:55, VMC:15.21%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:3:58, VMC:16.43%, HUMIDITY: 93.60%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:4:1, VMC:16.35%, HUMIDITY: 93.30%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:3, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:6, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:9, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:12, VMC:15.44%, HUMIDITY: 93.20%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:15, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:18, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:20, VMC:16.27%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:23, VMC:16.35%, HUMIDITY: 93.30%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:26, VMC:15.36%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:29, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:32, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:35, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:37, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:4:40, VMC:16.35%, HUMIDITY: 93.30%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:43, VMC:15.51%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:46, VMC:15.51%, HUMIDITY: 93.60%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:49, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:4:52, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:55, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:4:57, VMC:15.29%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:0, VMC:17.41%, HUMIDITY: 93.30%,  TEMP: 15.80°C
DATE: 19/11/2022,  TIME: 8:5:3, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:6, VMC:15.44%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:9, VMC:15.51%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:12, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:14, VMC:16.35%, HUMIDITY: 93.30%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:17, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:20, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:23, VMC:15.36%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:26, VMC:16.35%, HUMIDITY: 93.50%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:29, VMC:15.29%, HUMIDITY: 93.30%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:31, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.60°C
DATE: 19/11/2022,  TIME: 8:5:34, VMC:16.35%, HUMIDITY: 93.30%,  TEMP: 15.70°C
DATE: 19/11/2022,  TIME: 8:5:37, VMC:16.35%, HUMIDITY: 93.40%,  TEMP: 15.70°C
